Sourced from https://pomax.github.io/bezierinfo/legendre-gauss.html
23	0.0462192283727848	-0.6350869776952459
24	0.0462192283727848	0.6350869776952459
25	0.0438637342590004	-0.6801419042271677
26	0.0438637342590004	0.6801419042271677
27	0.0413512195005603	-0.7227620997499832
28	0.0413512195005603	0.7227620997499832
29	0.0386906783104240	-0.7627949951937449
30	0.0386906783104240	0.7627949951937449
31	0.0358916348350972	-0.8000972834304684
32	0.0358916348350972	0.8000972834304684
33	0.0329641090897188	-0.8345354323267345
34	0.0329641090897188	0.8345354323267345
35	0.0299185811471439	-0.8659861628460676
36	0.0299185811471439	0.8659861628460676
37	0.0267659537465040	-0.8943368905344953
38	0.0267659537465040	0.8943368905344953
39	0.0235175135539845	-0.9194861289164246
40	0.0235175135539845	0.9194861289164246
41	0.0201848915079808	-0.9413438536413591
42	0.0201848915079808	0.9413438536413591
43	0.0167800233963007	-0.9598318269330866
44	0.0167800233963007	0.9598318269330866
45	0.0133151149823410	-0.9748838842217445
46	0.0133151149823410	0.9748838842217445
47	0.0098026345794628	-0.9864461956515499
48	0.0098026345794628	0.9864461956515499
49	0.0062555239629733	-0.9944775909292161
50	0.0062555239629733	0.9944775909292161
51	0.0026913169500471	-0.9989511111039503
52	0.0026913169500471	0.9989511111039503
n = 53
1	0.0587187941511644	0.0000000000000000
2	0.0586175862327203	-0.0586850543002595
3	0.0586175862327203	0.0586850543002595
4	0.0583143113622560	-0.1171678090719551
5	0.0583143113622560	0.1171678090719551
6	0.0578100149917132	-0.1752466621553257
7	0.0578100149917132	0.1752466621553257
8	0.0571064355362672	-0.2327214037242726
9	0.0571064355362672	0.2327214037242726
10	0.0562059983817397	-0.2893939064516262
11	0.0562059983817397	0.2893939064516262
12	0.0551118075239336	-0.3450688084957224
13	0.0551118075239336	0.3450688084957224
14	0.0538276348687310	-0.3995541869539530
15	0.0538276348687310	0.3995541869539530
16	0.0523579072298727	-0.4526622194618458
17	0.0523579072298727	0.4526622194618458
18	0.0507076910692927	-0.5042098316571334
19	0.0507076910692927	0.5042098316571334
20	0.0488826750326991	-0.5540193282770679
21	0.0488826750326991	0.5540193282770679
22	0.0468891503407503	-0.6019190057137693
23	0.0468891503407503	0.6019190057137693
24	0.0447339891036728	-0.6477437439165100
25	0.0447339891036728	0.6477437439165100
26	0.0424246206345200	-0.6913355756013667
27	0.0424246206345200	0.6913355756013667
28	0.0399690058435404	-0.7325442308075103
29	0.0399690058435404	0.7325442308075103
30	0.0373756098034829	-0.7712276549255324
31	0.0373756098034829	0.7712276549255324
32	0.0346533725835342	-0.8072524984168955
33	0.0346533725835342	0.8072524984168955
34	0.0318116784590193	-0.8404945765458014
35	0.0318116784590193	0.8404945765458014
36	0.0288603236178237	-0.8708392975582413
37	0.0288603236178237	0.8708392975582413
38	0.0258094825107575	-0.8981820578754266
39	0.0258094825107575	0.8981820578754266
40	0.0226696730570702	-0.9224286030428122
41	0.0226696730570702	0.9224286030428122
42	0.0194517211076369	-0.9434953534644419
43	0.0194517211076369	0.9434953534644419
44	0.0161667252566875	-0.9613096946231363
45	0.0161667252566875	0.9613096946231363
46	0.0128260261442404	-0.9758102337149845
47	0.0128260261442404	0.9758102337149845
48	0.0094412022849403	-0.9869470350233716
49	0.0094412022849403	0.9869470350233716
50	0.0060242762269487	-0.9946819193080071
51	0.0060242762269487	0.9946819193080071
52	0.0025916837205670	-0.9989899477763282
53	0.0025916837205670	0.9989899477763282
n = 54
1	0.0576175367071470	-0.0288167481993418
2	0.0576175367071470	0.0288167481993418
3	0.0574261370541121	-0.0863545182632482
4	0.0574261370541121	0.0863545182632482
5	0.0570439735587946	-0.1436054273162561
6	0.0570439735587946	0.1436054273162561
7	0.0564723157306260	-0.2003792936062136
8	0.0564723157306260	0.2003792936062136
9	0.0557130625605900	-0.2564875200699973
10	0.0557130625605900	0.2564875200699973
11	0.0547687362130580	-0.3117437208344682
12	0.0547687362130580	0.3117437208344682
13	0.0536424736475536	-0.3659643403721912
14	0.0536424736475536	0.3659643403721912
15	0.0523380161982987	-0.4189692632552045
16	0.0523380161982987	0.4189692632552045
17	0.0508596971461881	-0.4705824124813823
18	0.0508596971461881	0.4705824124813823
19	0.0492124273245289	-0.5206323343859330
20	0.0492124273245289	0.5206323343859330
21	0.0474016788064450	-0.5689527681952095
22	0.0474016788064450	0.5689527681952095
23	0.0454334667282767	-0.6153831983311274
24	0.0454334667282767	0.6153831983311274
25	0.0433143293095970	-0.6597693876319831
26	0.0433143293095970	0.6597693876319831
27	0.0410513061366450	-0.7019638897191729
28	0.0410513061366450	0.7019638897191729
29	0.0386519147821025	-0.7418265388091844
30	0.0386519147821025	0.7418265388091844
31	0.0361241258403836	-0.7792249153462540
32	0.0361241258403836	0.7792249153462540
33	0.0334763364643726	-0.8140347859135678
34	0.0334763364643726	0.8140347859135678
35	0.0307173424978707	-0.8461405159707730
36	0.0307173424978707	0.8461405159707730
37	0.0278563093105959	-0.8754354540655689
38	0.0278563093105959	0.8754354540655689
39	0.0249027414672088	-0.9018222862847016
40	0.0249027414672088	0.9018222862847016
41	0.0218664514228531	-0.9252133598666515
42	0.0218664514228531	0.9252133598666515
43	0.0187575276214694	-0.9455309751649958
44	0.0187575276214694	0.9455309751649958
45	0.0155863030359241	-0.9627076457859236
46	0.0155863030359241	0.9627076457859236
47	0.0123633281288476	-0.9766863288579032
48	0.0123633281288476	0.9766863288579032
49	0.0090993694555094	-0.9874206373973435
50	0.0090993694555094	0.9874206373973435
51	0.0058056110152400	-0.9948751170183389
52	0.0058056110152400	0.9948751170183389
53	0.0024974818357616	-0.9990266668673410
54	0.0024974818357616	0.9990266668673410
n = 55
1	0.0566029764445604	0.0000000000000000
2	0.0565123182497720	-0.0565727538183368
3	0.0565123182497720	0.0565727538183368
4	0.0562406340710844	-0.1129642880593293
5	0.0562406340710844	0.1129642880593293
6	0.0557887941952841	-0.1689939636468732
7	0.0557887941952841	0.1689939636468732
8	0.0551582460025087	-0.2244823006478455
9	0.0551582460025087	0.2244823006478455
10	0.0543510093299111	-0.2792515532008065
11	0.0543510093299111	0.2792515532008065
12	0.0533696700016055	-0.3331262788900239
13	0.0533696700016055	0.3331262788900239
14	0.0522173715456321	-0.3859339007409794
15	0.0522173715456321	0.3859339007409794
16	0.0508978051244940	-0.4375052600371746
17	0.0508978051244940	0.4375052600371746
18	0.0494151977115517	-0.4876751581874741
19	0.0494151977115517	0.4876751581874741
20	0.0477742985512007	-0.5362828859083433
21	0.0477742985512007	0.5362828859083433
22	0.0459803639462838	-0.5831727380260321
23	0.0459803639462838	0.5831727380260321
24	0.0440391404216066	-0.6281945122499282
25	0.0440391404216066	0.6281945122499282
26	0.0419568463177188	-0.6712039903198264
27	0.0419568463177188	0.6712039903198264
28	0.0397401518743372	-0.7120633999866378
29	0.0397401518743372	0.7120633999866378
30	0.0373961578679655	-0.7506418563480219
31	0.0373961578679655	0.7506418563480219
32	0.0349323728735899	-0.7868157811276224
33	0.0349323728735899	0.7868157811276224
34	0.0323566892261858	-0.8204692985593209
35	0.0323566892261858	0.8204692985593209
36	0.0296773577651610	-0.8514946066171545
37	0.0296773577651610	0.8514946066171545
38	0.0269029614563963	-0.8797923224198955
39	0.0269029614563963	0.8797923224198955
40	0.0240423880097256	-0.9052718007440000
41	0.0240423880097256	0.9052718007440000
42	0.0211048016680165	-0.9278514247207917
43	0.0211048016680165	0.9278514247207917
44	0.0180996145207291	-0.9474588680412107
45	0.0180996145207291	0.9474588680412107
46	0.0150364583335118	-0.9640313285931352
47	0.0150364583335118	0.9640313285931352
48	0.0119251607198486	-0.9775157355039892
49	0.0119251607198486	0.9775157355039892
50	0.0087757461070585	-0.9878689411988892
51	0.0087757461070585	0.9878689411988892
52	0.0055986322665608	-0.9950579778474119
53	0.0055986322665608	0.9950579778474119
54	0.0024083236199798	-0.9990614195648185
55	0.0024083236199798	0.9990614195648185
n = 56
1	0.0555797463065144	-0.0277970352872754
2	0.0555797463065144	0.0277970352872754
3	0.0554079525032451	-0.0833051868224354
4	0.0554079525032451	0.0833051868224354
5	0.0550648959017624	-0.1385558468103762
6	0.0550648959017624	0.1385558468103762
7	0.0545516368708894	-0.1933782386352753
8	0.0545516368708894	0.1933782386352753
9	0.0538697618657145	-0.2476029094343372
10	0.0538697618657145	0.2476029094343372
11	0.0530213785240108	-0.3010622538672207
12	0.0530213785240108	0.3010622538672207
13	0.0520091091517414	-0.3535910321749545
14	0.0520091091517414	0.3535910321749545
15	0.0508360826177985	-0.4050268809270913
16	0.0508360826177985	0.4050268809270913
17	0.0495059246830476	-0.4552108148784596
18	0.0495059246830476	0.4552108148784596
19	0.0480227467936003	-0.5039877183843817
20	0.0480227467936003	0.5039877183843817
21	0.0463911333730019	-0.5512068248555346
22	0.0463911333730019	0.5512068248555346
23	0.0446161276526923	-0.5967221827706634
24	0.0446161276526923	0.5967221827706634
25	0.0427032160846671	-0.6403931068070069
26	0.0427032160846671	0.6403931068070069
27	0.0406583113847445	-0.6820846126944704
28	0.0406583113847445	0.6820846126944704
29	0.0384877342592477	-0.7216678344501881
30	0.0384877342592477	0.7216678344501881
31	0.0361981938723152	-0.7590204227051289
32	0.0361981938723152	0.7590204227051289
33	0.0337967671156118	-0.7940269228938664
34	0.0337967671156118	0.7940269228938664
35	0.0312908767473104	-0.8265791321428817
36	0.0312908767473104	0.8265791321428817
37	0.0286882684738227	-0.8565764337627486
38	0.0286882684738227	0.8565764337627486
39	0.0259969870583920	-0.8839261083278276
40	0.0259969870583920	0.8839261083278276
41	0.0232253515625653	-0.9085436204206555
42	0.0232253515625653	0.9085436204206555
43	0.0203819298824026	-0.9303528802474963
44	0.0203819298824026	0.9303528802474963
45	0.0174755129114009	-0.9492864795619627
46	0.0174755129114009	0.9492864795619627
47	0.0145150892780215	-0.9652859019054901
48	0.0145150892780215	0.9652859019054901
49	0.0115098243403834	-0.9783017091402564
50	0.0115098243403834	0.9783017091402564
51	0.0084690631633079	-0.9882937155401615
52	0.0084690631633079	0.9882937155401615
53	0.0054025222460153	-0.9952312260810697
54	0.0054025222460153	0.9952312260810697
55	0.0023238553757732	-0.9990943438014656
56	0.0023238553757732	0.9990943438014656
n = 57
1	0.0546343287565840	0.0000000000000000
2	0.0545528036047619	-0.0546071510016468
3	0.0545528036047619	0.0546071510016468
4	0.0543084714524986	-0.1090513328087878
5	0.0543084714524986	0.1090513328087878
6	0.0539020614832986	-0.1631700625912643
7	0.0539020614832986	0.1631700625912643
8	0.0533347865848192	-0.2168018287961240
9	0.0533347865848192	0.2168018287961240
10	0.0526083397291774	-0.2697865731618387
11	0.0526083397291774	0.2697865731618387
12	0.0517248889205178	-0.3219661683953786
13	0.0517248889205178	0.3219661683953786
14	0.0506870707249274	-0.3731848900865944
15	0.0506870707249274	0.3731848900865944
16	0.0494979824020197	-0.4232898814515639
17	0.0494979824020197	0.4232898814515639
18	0.0481611726616877	-0.4721316095179757
19	0.0481611726616877	0.4721316095179757
20	0.0466806310736415	-0.5195643113911876
21	0.0466806310736415	0.5195643113911876
22	0.0450607761613812	-0.5654464292692367
23	0.0450607761613812	0.5654464292692367
24	0.0433064422162152	-0.6096410329087154
25	0.0433064422162152	0.6096410329087154
26	0.0414228648708011	-0.6520162282809769
27	0.0414228648708011	0.6520162282809769
28	0.0394156654754801	-0.6924455511995178
29	0.0394156654754801	0.6924455511995178
30	0.0372908343244173	-0.7308083447445233
31	0.0372908343244173	0.7308083447445233
32	0.0350547127823126	-0.7669901193594502
33	0.0350547127823126	0.7669901193594502
34	0.0327139743663716	-0.8008828945472183
35	0.0327139743663716	0.8008828945472183
36	0.0302756048426940	-0.8323855211504391
37	0.0302756048426940	0.8323855211504391
38	0.0277468814021802	-0.8614039832620469
39	0.0277468814021802	0.8614039832620469
40	0.0251353509909181	-0.8878516788822214
41	0.0251353509909181	0.8878516788822214
42	0.0224488078907764	-0.9116496785213912
43	0.0224488078907764	0.9116496785213912
44	0.0196952706994885	-0.9327269610671017
45	0.0196952706994885	0.9327269610671017
46	0.0168829590234416	-0.9510206264478768
47	0.0168829590234416	0.9510206264478768
48	0.0140202707907536	-0.9664760851718867
49	0.0140202707907536	0.9664760851718867
50	0.0111157637323360	-0.9790472267094688
51	0.0111157637323360	0.9790472267094688
52	0.0081781600678212	-0.9886965776502220
53	0.0081781600678212	0.9886965776502220
54	0.0052165334747188	-0.9953955236784303
55	0.0052165334747188	0.9953955236784303
56	0.0022437538722507	-0.9991255656252629
57	0.0022437538722507	0.9991255656252629
n = 58
1	0.0536811198633348	-0.0268470123659424
2	0.0536811198633348	0.0268470123659424
3	0.0535263433040583	-0.0804636302141427
4	0.0535263433040583	0.0804636302141427
5	0.0532172364465790	-0.1338482505954668
6	0.0532172364465790	0.1338482505954668
7	0.0527546905263708	-0.1868469518357613
8	0.0527546905263708	0.1868469518357613
9	0.0521400391836698	-0.2393069249661535
10	0.0521400391836698	0.2393069249661535
11	0.0513750546182857	-0.2910769143111092
12	0.0513750546182857	0.2910769143111092
13	0.0504619424799531	-0.3420076535979953
14	0.0504619424799531	0.3420076535979953
15	0.0494033355089624	-0.3919522963307531
16	0.0494033355089624	0.3919522963307531
17	0.0482022859454177	-0.4407668391868396
18	0.0482022859454177	0.4407668391868396
19	0.0468622567290263	-0.4883105372167185
20	0.0468622567290263	0.4883105372167185
21	0.0453871115148198	-0.5344463096488475
22	0.0453871115148198	0.5344463096488475
23	0.0437811035336403	-0.5790411351302250
24	0.0437811035336403	0.5790411351302250
25	0.0420488633295821	-0.6219664352630792
26	0.0420488633295821	0.6219664352630792
27	0.0401953854098678	-0.6630984453321253
28	0.0401953854098678	0.6630984453321253
29	0.0382260138458584	-0.7023185711539082
30	0.0382260138458584	0.7023185711539082
31	0.0361464268670873	-0.7395137310200423
32	0.0361464268670873	0.7395137310200423
33	0.0339626204934160	-0.7745766817496528
34	0.0339626204934160	0.7745766817496528
35	0.0316808912538093	-0.8074063279130882
36	0.0316808912538093	0.8074063279130882
37	0.0293078180441605	-0.8379080133393734
38	0.0293078180441605	0.8379080133393734
39	0.0268502431819819	-0.8659937940748075
40	0.0268502431819819	0.8659937940748075
41	0.0243152527249640	-0.8915826920220302
42	0.0243152527249640	0.8915826920220302
43	0.0217101561401462	-0.9146009285643525
44	0.0217101561401462	0.9146009285643525
45	0.0190424654618934	-0.9349821375882593
46	0.0190424654618934	0.9349821375882593
47	0.0163198742349710	-0.9526675575188691
48	0.0163198742349710	0.9526675575188691
49	0.0135502371129888	-0.9676062025029241
50	0.0135502371129888	0.9676062025029241
51	0.0107415535328788	-0.9797550146943503
52	0.0107415535328788	0.9797550146943503
53	0.0079019738499987	-0.9890790082484426
54	0.0079019738499987	0.9890790082484426
55	0.0050399816126502	-0.9955514765972909
56	0.0050399816126502	0.9955514765972909
57	0.0021677232496275	-0.9991552004073866
58	0.0021677232496275	0.9991552004073866
n = 59
1	0.0527980126219904	0.0000000000000000
2	0.0527244338591279	-0.0527734840883100
3	0.0527244338591279	0.0527734840883100
4	0.0525039026478287	-0.1053998790163442
5	0.0525039026478287	0.1053998790163442
6	0.0521370336483754	-0.1577325055878580
7	0.0521370336483754	0.1577325055878580
8	0.0516248493908915	-0.2096255033920365
9	0.0516248493908915	0.2096255033920365
10	0.0509687774253939	-0.2609342373428117
11	0.0509687774253939	0.2609342373428117
12	0.0501706463429969	-0.3115157008030137
13	0.0501706463429969	0.3115157008030137
14	0.0492326806793620	-0.3612289141697948
15	0.0492326806793620	0.3612289141697948
16	0.0481574947146064	-0.4099353178104190
17	0.0481574947146064	0.4099353178104190
18	0.0469480851869620	-0.4574991582532667
19	0.0469480851869620	0.4574991582532667
20	0.0456078229405098	-0.5037878665577180
21	0.0456078229405098	0.5037878665577180
22	0.0441404435302974	-0.5486724278083964
23	0.0441404435302974	0.5486724278083964
24	0.0425500368110676	-0.5920277407040302
25	0.0425500368110676	0.5920277407040302
26	0.0408410355386867	-0.6337329662388501
27	0.0408410355386867	0.6337329662388501
28	0.0390182030161600	-0.6736718645049372
29	0.0390182030161600	0.6736718645049372
30	0.0370866198188709	-0.7117331186771977
31	0.0370866198188709	0.7117331186771977
32	0.0350516696364001	-0.7478106452786403
33	0.0350516696364001	0.7478106452786403
34	0.0329190242710453	-0.7818038898623609
35	0.0329190242710453	0.7818038898623609
36	0.0306946278361117	-0.8136181072882116
37	0.0306946278361117	0.8136181072882116
38	0.0283846802005348	-0.8431646258168722
39	0.0283846802005348	0.8431646258168722
40	0.0259956197312985	-0.8703610942928822
41	0.0259956197312985	0.8703610942928822
42	0.0235341053937134	-0.8951317117434721
43	0.0235341053937134	0.8951317117434721
44	0.0210069982884372	-0.9174074387881552
45	0.0210069982884372	0.9174074387881552
46	0.0184213427536100	-0.9371261903534539
47	0.0184213427536100	0.9371261903534539
48	0.0157843473130815	-0.9542330093769511
49	0.0157843473130815	0.9542330093769511
50	0.0131033663063452	-0.9686802216817816
51	0.0131033663063452	0.9686802216817816
52	0.0103858855009959	-0.9804275739567156
53	0.0103858855009959	0.9804275739567156
54	0.0076395294534876	-0.9894423651337310
55	0.0076395294534876	0.9894423651337310
56	0.0048722391682653	-0.9956996403832460
57	0.0048722391682653	0.9956996403832460
58	0.0020954922845412	-0.9991833539092947
59	0.0020954922845412	0.9991833539092947
n = 60
1	0.0519078776312206	-0.0259597723012478
2	0.0519078776312206	0.0259597723012478
3	0.0517679431749102	-0.0778093339495366
4	0.0517679431749102	0.0778093339495366
5	0.0514884515009809	-0.1294491353969450
6	0.0514884515009809	0.1294491353969450
7	0.0510701560698556	-0.1807399648734254
8	0.0510701560698556	0.1807399648734254
9	0.0505141845325094	-0.2315435513760293
10	0.0505141845325094	0.2315435513760293
11	0.0498220356905502	-0.2817229374232617
12	0.0498220356905502	0.2817229374232617
13	0.0489955754557568	-0.3311428482684482
14	0.0489955754557568	0.3311428482684482
15	0.0480370318199712	-0.3796700565767980
16	0.0480370318199712	0.3796700565767980
17	0.0469489888489122	-0.4271737415830784
18	0.0469489888489122	0.4271737415830784
19	0.0457343797161145	-0.4735258417617071
20	0.0457343797161145	0.4735258417617071
21	0.0443964787957871	-0.5186014000585697
22	0.0443964787957871	0.5186014000585697
23	0.0429388928359356	-0.5622789007539445
24	0.0429388928359356	0.5622789007539445
25	0.0413655512355848	-0.6044405970485104
26	0.0413655512355848	0.6044405970485104
27	0.0396806954523808	-0.6449728284894770
28	0.0396806954523808	0.6449728284894770
29	0.0378888675692434	-0.6837663273813555
30	0.0378888675692434	0.6837663273813555
31	0.0359948980510845	-0.7207165133557304
32	0.0359948980510845	0.7207165133557304
33	0.0340038927249464	-0.7557237753065856
34	0.0340038927249464	0.7557237753065856
35	0.0319212190192963	-0.7886937399322641
36	0.0319212190192963	0.7886937399322641
37	0.0297524915007889	-0.8195375261621458
38	0.0297524915007889	0.8195375261621458
39	0.0275035567499248	-0.8481719847859296
40	0.0275035567499248	0.8481719847859296
41	0.0251804776215212	-0.8745199226468983
42	0.0251804776215212	0.8745199226468983
43	0.0227895169439978	-0.8985103108100460
44	0.0227895169439978	0.8985103108100460
45	0.0203371207294573	-0.9200784761776275
46	0.0203371207294573	0.9200784761776275
47	0.0178299010142077	-0.9391662761164232
48	0.0178299010142077	0.9391662761164232
49	0.0152746185967848	-0.9557222558399961
50	0.0152746185967848	0.9557222558399961
51	0.0126781664768160	-0.9697017887650528
52	0.0126781664768160	0.9697017887650528
53	0.0100475571822880	-0.9810672017525982
54	0.0100475571822880	0.9810672017525982
55	0.0073899311633455	-0.9897878952222218
56	0.0073899311633455	0.9897878952222218
57	0.0047127299269536	-0.9958405251188381
58	0.0047127299269536	0.9958405251188381
59	0.0020268119688738	-0.9992101232274361
60	0.0020268119688738	0.9992101232274361
n = 61
1	0.0510811194407862	0.0000000000000000
2	0.0510144870386973	-0.0510589067079743
3	0.0510144870386973	0.0510589067079743
4	0.0508147636688183	-0.1019846065622741
5	0.0508147636688183	0.1019846065622741
6	0.0504824703867974	-0.1526442402308153
7	0.0504824703867974	0.1526442402308153
8	0.0500184741081783	-0.2029056425180585
9	0.0500184741081783	0.2029056425180585
10	0.0494239853467356	-0.2526376871690535
11	0.0494239853467356	0.2526376871690535
12	0.0487005550564115	-0.3017106289630307
13	0.0487005550564115	0.3017106289630307
14	0.0478500705850956	-0.3499964422040668
15	0.0478500705850956	0.3499964422040668
16	0.0468747507508091	-0.3973691547257566
17	0.0468747507508091	0.3973691547257566
18	0.0457771400531460	-0.4437051765385316
19	0.0457771400531460	0.4437051765385316
20	0.0445601020350835	-0.4888836222622521
21	0.0445601020350835	0.4888836222622521
22	0.0432268118124961	-0.5327866265029253
23	0.0432268118124961	0.5327866265029253
24	0.0417807477908885	-0.5752996513508306
25	0.0417807477908885	0.5752996513508306
26	0.0402256825909982	-0.6163117851979217
27	0.0402256825909982	0.6163117851979217
28	0.0385656732070082	-0.6557160320950709
29	0.0385656732070082	0.6557160320950709
30	0.0368050504231548	-0.6934095908944912
31	0.0368050504231548	0.6934095908944912
32	0.0349484075165334	-0.7292941234494651
33	0.0349484075165334	0.7292941234494651
34	0.0330005882759074	-0.7632760111723123
35	0.0330005882759074	0.7632760111723123
36	0.0309666743683974	-0.7952665992823597
37	0.0309666743683974	0.7952665992823597
38	0.0288519720881834	-0.8251824281086599
39	0.0288519720881834	0.8251824281086599
40	0.0266619985241509	-0.8529454508476635
41	0.0266619985241509	0.8529454508476635
42	0.0244024671875442	-0.8784832372148811
43	0.0244024671875442	0.8784832372148811
44	0.0220792731483190	-0.9017291624740011
45	0.0220792731483190	0.9017291624740011
46	0.0196984777461012	-0.9226225813829553
47	0.0196984777461012	0.9226225813829553
48	0.0172662929876137	-0.9411089866813611
49	0.0172662929876137	0.9411089866813611
50	0.0147890658849379	-0.9571401519129841
51	0.0147890658849379	0.9571401519129841
52	0.0122732635078121	-0.9706742588331829
53	0.0122732635078121	0.9706742588331829
54	0.0097254618303561	-0.9816760112840370
55	0.0097254618303561	0.9816760112840370
56	0.0071523549917491	-0.9901167452325170
57	0.0071523549917491	0.9901167452325170
58	0.0045609240060124	-0.9959745998151203
59	0.0045609240060124	0.9959745998151203
60	0.0019614533616703	-0.9992355976313635
61	0.0019614533616703	0.9992355976313635
n = 62
1	0.0502480003752563	-0.0251292914218206
2	0.0502480003752563	0.0251292914218206
3	0.0501210695690433	-0.0753243954962343
4	0.0501210695690433	0.0753243954962343
5	0.0498675285949524	-0.1253292236158968
6	0.0498675285949524	0.1253292236158968
7	0.0494880179196993	-0.1750174592490156
8	0.0494880179196993	0.1750174592490156
9	0.0489834962205178	-0.2242635856041655
10	0.0489834962205178	0.2242635856041655
11	0.0483552379634777	-0.2729432026967263
12	0.0483552379634777	0.2729432026967263
13	0.0476048301841012	-0.3209333415941940
14	0.0476048301841012	0.3209333415941940
15	0.0467341684784155	-0.3681127750465645
16	0.0467341684784155	0.3681127750465645
17	0.0457454522145702	-0.4143623237171261
18	0.0457454522145702	0.4143623237171261
19	0.0446411789771244	-0.4595651572401134
20	0.0446411789771244	0.4595651572401134
21	0.0434241382580474	-0.5036070893447560
22	0.0434241382580474	0.5036070893447560
23	0.0420974044103851	-0.5463768663002511
24	0.0420974044103851	0.5463768663002511
25	0.0406643288824174	-0.5877664479530873
26	0.0406643288824174	0.5877664479530873
27	0.0391285317519631	-0.6276712806468852
28	0.0391285317519631	0.6276712806468852
29	0.0374938925822800	-0.6659905613354794
30	0.0374938925822800	0.6659905613354794
31	0.0357645406227681	-0.7026274922222970
32	0.0357645406227681	0.7026274922222970
33	0.0339448443794105	-0.7374895252831567
34	0.0339448443794105	0.7374895252831567
35	0.0320394005816247	-0.7704885960554193
36	0.0320394005816247	0.7704885960554193
37	0.0300530225739899	-0.8015413461039764
38	0.0300530225739899	0.8015413461039764
39	0.0279907281633146	-0.8305693336040049
40	0.0279907281633146	0.8305693336040049
41	0.0258577269540247	-0.8574992315120710
42	0.0258577269540247	0.8574992315120710
43	0.0236594072086828	-0.8822630128318973
44	0.0236594072086828	0.8822630128318973
45	0.0214013222776700	-0.9047981225210935
46	0.0214013222776700	0.9047981225210935
47	0.0190891766585732	-0.9250476356362037
48	0.0190891766585732	0.9250476356362037
49	0.0167288117901773	-0.9429604013923285
50	0.0167288117901773	0.9429604013923285
51	0.0143261918238065	-0.9584911729739271
52	0.0143261918238065	0.9584911729739271
53	0.0118873901170105	-0.9716007233716518
54	0.0118873901170105	0.9716007233716518
55	0.0094185794284204	-0.9822559490972367
56	0.0094185794284204	0.9822559490972367
57	0.0069260419018310	-0.9904299711892903
58	0.0069260419018310	0.9904299711892903
59	0.0044163334569309	-0.9961022963162671
60	0.0044163334569309	0.9961022963162671
61	0.0018992056795137	-0.9992598593087770
62	0.0018992056795137	0.9992598593087770
n = 63
1	0.0494723666239310	0.0000000000000000
2	0.0494118330399182	-0.0494521871161596
3	0.0494118330399182	0.0494521871161596
4	0.0492303804237476	-0.0987833564469453
5	0.0492303804237476	0.0987833564469453
6	0.0489284528205120	-0.1478727863578720
7	0.0489284528205120	0.1478727863578720
8	0.0485067890978838	-0.1966003467915067
9	0.0485067890978838	0.1966003467915067
10	0.0479664211379951	-0.2448467932459534
11	0.0479664211379951	0.2448467932459534
12	0.0473086713122689	-0.2924940585862514
13	0.0473086713122689	0.2924940585862514
14	0.0465351492453837	-0.3394255419745844
15	0.0465351492453837	0.3394255419745844
16	0.0456477478762926	-0.3855263942122479
17	0.0456477478762926	0.3855263942122479
18	0.0446486388259414	-0.4306837987951116
19	0.0446486388259414	0.4306837987951116
20	0.0435402670830276	-0.4747872479948044
21	0.0435402670830276	0.4747872479948044
22	0.0423253450208158	-0.5177288132900333
23	0.0423253450208158	0.5177288132900333
24	0.0410068457596664	-0.5594034094862850
25	0.0410068457596664	0.5594034094862850
26	0.0395879958915441	-0.5997090518776252
27	0.0395879958915441	0.5997090518776252
28	0.0380722675843496	-0.6385471058213654
29	0.0380722675843496	0.6385471058213654
30	0.0364633700854573	-0.6758225281149861
31	0.0364633700854573	0.6758225281149861
32	0.0347652406453559	-0.7114440995848458
33	0.0347652406453559	0.7114440995848458
34	0.0329820348837793	-0.7453246483178474
35	0.0329820348837793	0.7453246483178474
36	0.0311181166222198	-0.7773812629903724
37	0.0311181166222198	0.7773812629903724
38	0.0291780472082805	-0.8075354957734567
39	0.0291780472082805	0.8075354957734567
40	0.0271665743590979	-0.8357135543195029
41	0.0271665743590979	0.8357135543195029
42	0.0250886205533450	-0.8618464823641238
43	0.0250886205533450	0.8618464823641238
44	0.0229492710048899	-0.8858703285078534
45	0.0229492710048899	0.8858703285078534
46	0.0207537612580391	-0.9077263027785316
47	0.0207537612580391	0.9077263027785316
48	0.0185074644601613	-0.9273609206218432
49	0.0185074644601613	0.9273609206218432
50	0.0162158784103383	-0.9447261340410098
51	0.0162158784103383	0.9447261340410098
52	0.0138846126161156	-0.9597794497589419
53	0.0138846126161156	0.9597794497589419
54	0.0115193760768800	-0.9724840346975701
55	0.0115193760768800	0.9724840346975701
56	0.0091259686763267	-0.9828088105937273
57	0.0091259686763267	0.9828088105937273
58	0.0067102917659601	-0.9907285468921895
59	0.0067102917659601	0.9907285468921895
60	0.0042785083468638	-0.9962240127779701
61	0.0042785083468638	0.9962240127779701
62	0.0018398745955771	-0.9992829840291237
63	0.0018398745955771	0.9992829840291237
n = 64
1	0.0486909570091397	-0.0243502926634244
2	0.0486909570091397	0.0243502926634244
3	0.0485754674415034	-0.0729931217877990
4	0.0485754674415034	0.0729931217877990
5	0.0483447622348030	-0.1214628192961206
6	0.0483447622348030	0.1214628192961206
7	0.0479993885964583	-0.1696444204239928
8	0.0479993885964583	0.1696444204239928
9	0.0475401657148303	-0.2174236437400071
10	0.0475401657148303	0.2174236437400071
